importance_rank,topic_id,importance_score,article_coverage,article_count,topic_size,topic_size_share,interpretability,semantic_coherence,exclusivity,topic_label,topic_words,prob_words
1,27,0.9364194506302748,0.2899628252788104,156,48.86301907746984,0.0908234555343305,0.7675905126098116,-26.93670442381464,9.697662990481549,"FREX: moral, mencius, doctrine, taoism, confucianism, plato, philosophy, human, soul, teaching | Prob: nature, human, art, law, heaven, mind, confucius, world, book, mencius | Representative: Theistic import of the Sung philosophy, The; Magical practice in China; Wang - chung and Plato on death and immortality; Greek and Chinese art ideals","moral, mencius, doctrine, taoism, confucianism, plato, philosophy, human, soul, teaching, teachings, philosophers","nature, human, art, law, heaven, mind, confucius, world, book, mencius, practice, body"
2,16,0.7921073097666995,0.2174721189591078,117,32.47595130795796,0.0603642217620036,0.8690483870272354,-22.74333740448442,9.781385397209752,"FREX: bithe, vols, arabic, libraries, library, moslem, preface, wylie, moslems, vide | Prob: characters, manchu, book, words, books, written, language, han, works, translation | Representative: Essay on Manchu literature; The Comparative study of Chinese dialects; Notes on Chinese Mohammedan Literature; Western transcription of Chinese, The","bithe, vols, arabic, libraries, library, moslem, preface, wylie, moslems, vide, islam, printed","characters, manchu, book, words, books, written, language, han, works, translation, ching, wen"
3,13,0.7152559961467798,0.2323420074349442,125,35.23938554478622,0.0655007166259966,0.6854570116220169,-24.856973465096,9.55807887754852,"FREX: eunuchs, magistrate, eunuch, kwo, tseng, wang_shih, murder, penalty, memorial, noble | Prob: emperor, chang, government, imperial, magistrate, sent, empire, capital, prince, official | Representative: Where was Ta - ts ' in ?; THE OFFICE OF DISTRICT MAGISTRATE IN CHINA.; Southern Migration of the Sung Dynasty; Kwo Tsi, an eminent military commander of the Tang Dynasty","eunuchs, magistrate, eunuch, kwo, tseng, wang_shih, murder, penalty, memorial, noble, yamen, district_magistrate","emperor, chang, government, imperial, magistrate, sent, empire, capital, prince, official, eunuchs, death"
4,9,0.6754512773208253,0.1672862453531598,90,29.977582516621165,0.0557204135996675,0.8076383624666805,-30.34332183478625,9.797106704430105,"FREX: left_bank, right_bank, channel, bore, bank, keang, mile, flood, stream, gorge | Prob: river, feet, miles, city, bank, journey, stream, island, hills, sea | Representative: Sailing directions for the Yang - tsze Kiang, from Woosung to Hankow; The Bore of the Tsien - tang Kiang (Hang - chau Bay); Notes on a portion of the old bed of the Yellow River an the water supply of the Grand Canal; Itinerary of a jouney through the Provinces of Hoo - pih, Sze - chuen and Shen - se","left_bank, right_bank, channel, bore, bank, keang, mile, flood, stream, gorge, journey, village","river, feet, miles, city, bank, journey, stream, island, hills, sea, village, distance"
5,25,0.6450974363556313,0.1802973977695167,97,32.458722935215256,0.0603321987643406,0.7051155329496523,-33.55253363379377,9.699018918060624,"FREX: destiny, duke, replied, virtue, lao_tzu, poetry, music, confucius, harmony, sage | Prob: heaven, tzu, confucius, king, music, tao, duke, virtue, yang, mind | Representative: Operations and manifestations of the Tao exemplified in history, The; Notes on the symbolism of the Purple Forbidden City *; Notions of the ancient Chinese respecting music; Destiny, fate","destiny, duke, replied, virtue, lao_tzu, poetry, music, confucius, harmony, sage, poem, giles","heaven, tzu, confucius, king, music, tao, duke, virtue, yang, mind, things, emperor"
6,29,0.6352728747475235,0.1672862453531598,90,25.93045819487516,0.0481978776856415,0.7915255822278533,-28.252242048403893,9.747646280746809,"FREX: altar, tomb, tombs, monuments, architecture, temple, marble, tablets, pagodas, temples | Prob: temple, stone, city, emperor, feet, wall, imperial, temples, built, shan | Representative: T'ai Shan *; Chinese architecture; Chinese pagodas; State religion of china during the Manchu Dynasty, The *","altar, tomb, tombs, monuments, architecture, temple, marble, tablets, pagodas, temples, buildings, pillars","temple, stone, city, emperor, feet, wall, imperial, temples, built, shan, peking, gate"
7,7,0.5768854197654034,0.1561338289962825,84,25.54838321286917,0.047487701139162,0.7240217680716543,-27.396013998768748,9.644114641656095,"FREX: myth, lunar, sanscrit, aryan, calendar, solar, jupiter, cycle, stars, zodiac | Prob: king, modern, chow, sun, indian, language, moon, origin, meaning, word | Representative: A Comparative table of the ancient lunar asterisms; The Ancient language and cult of the Chows ; critical and exegetical notes on the "" Shi- king ""; THE CHINESE CALENDAR: ITS ORIGIN, HISTORY AND CONNECTIONS.; Short notes on the identification of the Yue - ti and Kiang tribes of ancient Chinese history","myth, lunar, sanscrit, aryan, calendar, solar, jupiter, cycle, stars, zodiac, chows, equinox","king, modern, chow, sun, indian, language, moon, origin, meaning, word, calendar, stars"
8,26,0.5699528638259844,0.20817843866171,112,34.37009413498399,0.0638849333364014,0.5096954681646664,-59.21377246732758,9.76841402148244,"FREX: prophet, mohammed, prayer, god, hell, priest, incense, idol, dream, gods | Prob: god, moon, shall, heaven, death, spirits, prophet, mohammed, pao, priest | Representative: Chinese life of Mohammed, A; Marriage maker, The; Yu - li or Precious Records, The *; Family law of the Chinese, The","prophet, mohammed, prayer, god, hell, priest, incense, idol, dream, gods, festival, girl","god, moon, shall, heaven, death, spirits, prophet, mohammed, pao, priest, religion, family"
9,17,0.4726850507445448,0.1561338289962825,84,28.85762678937025,0.0536387115044056,0.518495635150743,-54.21012291718561,9.714813618748552,"FREX: magnetic, magnetism, retrospect, terrestrial, terrestrial_magnetism, medical, retrospect_events, hospital, needle, british | Prob: shanghai, foreign, magnetic, british, government, foreigners, canton, japan, sir, medical | Representative: Names and nicknames of the Shanghai settlements; Three score years and ten; On Cyclones , or the Law of Storms; Periodical change of terrestrial magnetism *","magnetic, magnetism, retrospect, terrestrial, terrestrial_magnetism, medical, retrospect_events, hospital, needle, british, periodical, events_china","shanghai, foreign, magnetic, british, government, foreigners, canton, japan, sir, medical, earth, native"
10,11,0.4709499018659485,0.1319702602230483,71,19.39001032213109,0.0360409113794258,0.6738123993817053,-35.831515536915084,9.686110548167417,"FREX: bronzes, bottles, porcelain, porcelains, chinese_porcelain, lung_uan, alligator, julien, pottery, bronze | Prob: porcelain, sung, century, han, yao, ang, ing, art, chou, uan | Representative: The Mystery of Ta - ts ' in; ON THE CHINESE COINS AND SMALL PORCELAIN BOTTLES FOUND IN EGYPT.; Shapes of porcelain vessels; Java","bronzes, bottles, porcelain, porcelains, chinese_porcelain, lung_uan, alligator, julien, pottery, bronze, ang_dynasty, inscriptions","porcelain, sung, century, han, yao, ang, ing, art, chou, uan, bronze, inscriptions"
11,19,0.4538677710310914,0.1245353159851301,67,26.463803078411303,0.0491892250528091,0.576744623271239,-45.27486561424017,9.677255250119387,"FREX: coal, limestone, rocks, sandstone, mineral, carboniferous, strata, geology, formation, clay | Prob: coal, feet, rocks, shan, sea, hills, river, limestone, island, miles | Representative: A Sketch of the Geology of Quang -tung Province; Researches into the geology of Formosa *; Notes on the coal fields and general geology of the neighbourhood of Nagasaki *; Notes on some outlying coal-fields in the south-eastern provinces of China","coal, limestone, rocks, sandstone, mineral, carboniferous, strata, geology, formation, clay, rock, shale","coal, feet, rocks, shan, sea, hills, river, limestone, island, miles, province, rock"
12,28,0.4146269904527933,0.0501858736059479,27,11.925156507995643,0.0221657184163487,0.8274679959893708,-35.53032047822703,9.89225868517376,"FREX: tael, guild, guilds, dollar, obv, silver, republic, edge_plain, dollars, currency_china | Prob: cash, silver, gold, currency, tael, value, shanghai, taels, coins, money | Representative: Currency in China *; Coins of the Republic of China *; Notes on Chinese banking system in Shanghai; Scarcity of copper cash and the rise in prices","tael, guild, guilds, dollar, obv, silver, republic, edge_plain, dollars, currency_china, exchange, republic_china","cash, silver, gold, currency, tael, value, shanghai, taels, coins, money, copper, weight"
